>r1.1,0
>r2.1,1
>r13.1,2
>r15.1,3
>r17.1,4
>r20.1,5
>r24.1,6
>r32.1,7
>r38.1,8
>r39.1,9
>r49.1,10
>r70.1,11
>r72.1,12
>r86.1,13
>r90.1,14
>r97.1,15
>r102.1,16
>r107.1,17
>r112.1,18
>r122.1,19
>r127.1,20
>r131.1,21
>r147.1,22
>r156.1,23
>r170.1,24
>r171.1,25
>r176.1,26
>r179.1,27
>r181.1,28
>r184.1,29
>r197.1,30
>r215.1,31
>r251.1,32
>r260.1,33
>r262.1,34
>r266.1,35
>r276.1,36
>r286.1,37
>r291.1,15
>r293.1,38
>r295.1,39
>r303.1,40
>r310.1,41
>r316.1,42
>r321.1,43
>r331.1,44
>r343.1,45
>r349.1,46
>r360.1,47
>r365.1,48
>r370.1,49
>r389.1,50
>r434.1,51
>r441.1,21
>r443.1,52
>r453.1,53
>r472.1,54
>r482.1,55
>r490.1,56
>r505.1,57
>r506.1,58
>r515.1,59
>r518.1,60
>r532.1,61
>r533.1,62
>r539.1,63
>r544.1,64
>r553.1,65
>r558.1,66
>r561.1,67
>r571.1,68
>r590.1,69
>r591.1,70
>r605.1,71
>r607.1,72
>r610.1,73
>r615.1,74
>r624.1,68
>r643.1,75
>r647.1,76
>r650.1,77
>r661.1,78
>r667.1,79
>r668.1,80
>r675.1,81
>r682.1,82
>r688.1,83
>r692.1,84
>r697.1,85
>r707.1,86
>r709.1,87
>r713.1,88
>r717.1,89
>r732.1,90
>r742.1,91
>r743.1,92
>r752.1,93
>r764.1,94
>r767.1,95
>r778.1,96
>r780.1,97
>r785.1,98
>r796.1,99
>r815.1,100
>r832.1,101
>r833.1,102
>r836.1,103
>r838.1,104
>r848.1,105
>r855.1,106
>r857.1,107
>r863.1,108
>r886.1,109
>r901.1,110
>r903.1,111
>r915.1,112
>r916.1,113
>r922.1,114
>r925.1,115
>r929.1,116
>r931.1,117
>r950.1,118
>r953.1,119
>r955.1,120
>r968.1,121
>r970.1,122
>r972.1,123
>r974.1,124
>r977.1,125
>r998.1,126
>r1000.1,127
>r1003.1,128
>r1016.1,129
>r1036.1,130
>r1043.1,131
>r1049.1,132
>r1050.1,133
>r1055.1,134
>r1104.1,135
>r1121.1,136
>r1141.1,137
>r1148.1,138
>r1158.1,139
>r1165.1,140
>r1169.1,141
>r1171.1,142
>r1184.1,143
>r1204.1,144
>r1220.1,145
>r1224.1,146
>r1244.1,147
>r1245.1,148
>r1251.1,149
>r1269.1,150
>r1270.1,151
>r1282.1,152
>r1285.1,153
>r1297.1,154
>r1305.1,155
>r1309.1,156
>r1318.1,157
>r1323.1,158
>r1339.1,159
>r1341.1,160
>r1356.1,161
>r1358.1,162
>r1361.1,163
>r1368.1,164
>r1374.1,165
>r1384.1,166
>r1385.1,167
>r1395.1,168
>r1397.1,169
>r1413.1,170
>r1420.1,171
>r1440.1,172
>r1443.1,173
>r1453.1,174
>r1460.1,175
>r1469.1,92
>r1483.1,176
>r1508.1,177
>r1511.1,178
>r1515.1,179
>r1517.1,180
>r1532.1,181
>r1540.1,182
>r1541.1,183
>r1542.1,184
>r1543.1,185
>r1544.1,186
>r1557.1,187
>r1559.1,188
>r1572.1,189
>r1578.1,190
>r1581.1,191
>r1584.1,192
>r1629.1,193
>r1632.1,194
>r1644.1,195
>r1663.1,196
>r1667.1,197
>r1676.1,198
>r1692.1,199
>r1694.1,200
>r1700.1,201
>r1712.1,202
>r1717.1,203
>r1724.1,204
>r1727.1,205
>r1728.1,206
>r1737.1,207
>r1739.1,208
>r1745.1,209
>r1752.1,210
>r1782.1,211
>r1829.1,212
>r1855.1,213
>r1858.1,214
>r1862.1,215
>r1873.1,216
>r1880.1,217
>r1882.1,218
>r1884.1,219
>r1895.1,220
>r1909.1,221
>r1935.1,222
>r1946.1,223
>r1948.1,224
>r1969.1,225
>r1977.1,226
>r1986.1,227
>r1988.1,228
>r1991.1,229
>r2000.1,230
>r2002.1,231
>r2004.1,232
>r2013.1,233
>r2015.1,234
>r2024.1,235
>r2031.1,236
>r2049.1,237
>r2050.1,238
>r2051.1,239
>r2067.1,240
>r2079.1,241
>r2082.1,242
>r2087.1,243
>r2090.1,244
>r2091.1,245
>r2101.1,246
>r2104.1,247
>r2128.1,248
>r2148.1,249
>r2152.1,250
>r2158.1,251
>r2166.1,252
>r2168.1,253
>r2195.1,254
>r2197.1,255
>r2202.1,256
>r2208.1,257
>r2209.1,258
>r2219.1,259
>r2221.1,260
>r2224.1,261
>r2246.1,262
>r2255.1,263
>r2269.1,264
>r2278.1,265
>r2291.1,266
>r2301.1,267
>r2313.1,268
>r2317.1,269
>r2323.1,270
>r2328.1,271
>r2339.1,272
>r2342.1,273
>r2343.1,274
>r2350.1,275
>r2371.1,276
>r2382.1,277
>r2393.1,278
>r2395.1,279
>r2403.1,280
>r2422.1,281
>r2436.1,282
>r2464.1,283
>r2471.1,284
>r2479.1,285
>r2506.1,286
>r2515.1,287
>r2530.1,288
>r2542.1,289
>r2548.1,190
>r2551.1,206
>r2557.1,290
>r2561.1,291
>r2563.1,292
>r2587.1,293
>r2589.1,294
>r2600.1,295
>r2601.1,296
>r2603.1,297
>r2605.1,298
>r2606.1,299
>r2607.1,300
>r2636.1,28
>r2642.1,301
>r2643.1,302
>r2646.1,303
>r2658.1,304
>r2671.1,305
>r2677.1,306
>r2678.1,307
>r2680.1,308
>r2695.1,309
>r2709.1,310
>r2711.1,311
>r2712.1,312
>r2719.1,313
>r2735.1,314
>r2739.1,208
>r2741.1,315
>r2743.1,316
>r2744.1,317
>r2757.1,318
>r2768.1,319
>r2770.1,320
>r2786.1,321
>r2796.1,322
>r2797.1,323
>r2799.1,324
>r2828.1,325
>r2829.1,326
>r2833.1,327
>r2841.1,328
>r2846.1,329
>r2852.1,330
>r2853.1,331
>r2854.1,332
>r2855.1,333
>r2897.1,334
>r2902.1,335
>r2915.1,336
>r2922.1,337
>r2925.1,338
>r2940.1,339
>r2954.1,340
>r2959.1,341
>r2961.1,342
>r2964.1,343
>r2966.1,344
>r2974.1,345
>r2978.1,346
>r2987.1,347
>r3000.1,348
>r3017.1,349
>r3044.1,350
>r3076.1,351
>r3078.1,352
>r3084.1,353
>r3105.1,354
>r3124.1,355
>r3131.1,356
>r3150.1,357
>r3171.1,358
>r3173.1,359
>r3191.1,360
>r3192.1,361
>r3195.1,362
>r3218.1,363
>r3225.1,364
>r3240.1,365
>r3251.1,366
>r3259.1,367
>r3267.1,368
>r3275.1,369
>r3299.1,370
>r3306.1,371
>r3321.1,372
>r3337.1,373
>r3343.1,374
>r3350.1,375
>r3352.1,376
>r3356.1,377
>r3358.1,378
>r3360.1,379
>r3361.1,380
>r3364.1,381
>r3365.1,382
>r3374.1,383
>r3379.1,384
>r3385.1,385
>r3386.1,386
>r3388.1,387
>r3397.1,388
>r3411.1,389
>r3429.1,390
>r3447.1,391
>r3458.1,392
>r3468.1,393
>r3499.1,394
>r3503.1,395
>r3518.1,396
>r3521.1,397
>r3530.1,398
>r3567.1,399
>r3577.1,400
>r3594.1,401
>r3598.1,402
>r3600.1,403
>r3605.1,404
>r3610.1,405
>r3621.1,406
>r3627.1,407
>r3630.1,408
>r3637.1,409
>r3646.1,410
>r3657.1,411
>r3686.1,412
>r3704.1,413
>r3741.1,414
>r3745.1,415
>r3746.1,416
>r3788.1,417
>r3815.1,418
>r3820.1,419
>r3821.1,420
>r3850.1,421
>r3852.1,422
>r3860.1,423
>r3865.1,424
>r3880.1,425
>r3902.1,426
>r3907.1,427
>r3918.1,428
>r3919.1,429
>r3920.1,430
>r3930.1,431
>r3932.1,432
>r3936.1,433
>r3959.1,434
>r3968.1,435
>r3971.1,436
>r3983.1,437
>r4003.1,438
>r4007.1,439
>r4019.1,440
>r4042.1,441
>r4053.1,442
>r4054.1,443
>r4055.1,444
>r4062.1,445
>r4063.1,446
>r4071.1,447
>r4088.1,418
>r4110.1,448
>r4120.1,449
>r4155.1,450
>r4167.1,451
>r4177.1,452
>r4178.1,453
>r4187.1,454
>r4190.1,455
>r4199.1,456
>r4204.1,457
>r4205.1,458
>r4208.1,459
>r4225.1,460
>r4226.1,461
>r4238.1,462
>r4244.1,463
>r4254.1,464
>r4266.1,465
>r4272.1,466
>r4283.1,467
>r4291.1,468
>r4293.1,469
>r4298.1,470
>r4300.1,471
>r4303.1,472
>r4339.1,473
>r4362.1,474
>r4364.1,475
>r4377.1,476
>r4378.1,477
>r4393.1,478
>r4403.1,479
>r4404.1,480
>r4435.1,481
>r4446.1,482
>r4448.1,259
>r4459.1,483
>r4468.1,484
>r4469.1,485
>r4483.1,486
>r4505.1,487
>r4506.1,488
>r4536.1,489
>r4547.1,490
>r4558.1,491
>r4574.1,492
>r4579.1,493
>r4580.1,494
>r4584.1,495
>r4587.1,496
>r4590.1,497
>r4594.1,498
>r4612.1,499
>r4619.1,500
>r4627.1,501
>r4654.1,502
>r4661.1,503
>r4662.1,504
>r4665.1,505
>r4669.1,506
>r4685.1,507
>r4687.1,508
>r4693.1,509
>r4697.1,510
>r4698.1,511
>r4699.1,512
>r4704.1,513
>r4714.1,514
>r4721.1,515
>r4730.1,516
>r4736.1,517
>r4742.1,518
>r4751.1,519
>r4760.1,520
>r4767.1,521
>r4768.1,522
>r4779.1,523
>r4789.1,524
>r4792.1,525
>r4799.1,526
>r4801.1,527
>r4825.1,528
>r4835.1,529
>r4839.1,530
>r4853.1,531
>r4862.1,532
>r4864.1,533
>r4866.1,534
>r4876.1,535
>r4877.1,536
>r4889.1,537
>r4890.1,538
>r4896.1,539
>r4898.1,220
>r4911.1,540
>r4912.1,541
>r4919.1,542
>r4925.1,543
>r4953.1,544
>r4963.1,545
>r4966.1,546
>r4968.1,547
>r4969.1,548
>r4983.1,549
>r4994.1,550
>r4996.1,551
>r5002.1,552
>r5033.1,553
>r5049.1,554
>r5059.1,555
