>r1.1,1
>r2.1,1
>r13.1,1
>r15.1,1
>r17.1,1
>r20.1,3
>r24.1,1
>r32.1,3
>r38.1,1
>r39.1,1
>r49.1,0
>r70.1,1
>r72.1,1
>r86.1,1
>r90.1,1
>r97.1,3
>r102.1,1
>r107.1,1
>r112.1,1
>r122.1,1
>r127.1,0
>r131.1,1
>r147.1,1
>r156.1,1
>r170.1,1
>r171.1,1
>r176.1,1
>r179.1,1
>r181.1,1
>r184.1,1
>r197.1,1
>r215.1,3
>r251.1,2
>r260.1,2
>r262.1,1
>r266.1,1
>r276.1,3
>r286.1,1
>r291.1,3
>r293.1,3
>r295.1,1
>r303.1,1
>r310.1,3
>r316.1,2
>r321.1,1
>r331.1,1
>r343.1,1
>r349.1,1
>r360.1,1
>r365.1,3
>r370.1,1
>r389.1,1
>r434.1,1
>r441.1,1
>r443.1,1
>r453.1,2
>r472.1,0
>r482.1,1
>r490.1,1
>r505.1,1
>r506.1,1
>r515.1,1
>r518.1,1
>r532.1,3
>r533.1,1
>r539.1,1
>r544.1,3
>r553.1,1
>r558.1,1
>r561.1,1
>r571.1,1
>r590.1,3
>r591.1,1
>r605.1,3
>r607.1,1
>r610.1,3
>r615.1,1
>r624.1,1
>r643.1,1
>r647.1,1
>r650.1,2
>r661.1,1
>r667.1,1
>r668.1,0
>r675.1,1
>r682.1,1
>r688.1,1
>r692.1,1
>r697.1,0
>r707.1,1
>r709.1,0
>r713.1,1
>r717.1,1
>r732.1,1
>r742.1,1
>r743.1,1
>r752.1,3
>r764.1,1
>r767.1,1
>r778.1,1
>r780.1,0
>r785.1,1
>r796.1,1
>r815.1,1
>r832.1,1
>r833.1,1
>r836.1,1
>r838.1,1
>r848.1,2
>r855.1,1
>r857.1,1
>r863.1,1
>r886.1,1
>r901.1,1
>r903.1,1
>r915.1,1
>r916.1,3
>r922.1,3
>r925.1,1
>r929.1,3
>r931.1,1
>r950.1,1
>r953.1,1
>r955.1,3
>r968.1,1
>r970.1,1
>r972.1,3
>r974.1,1
>r977.1,1
>r998.1,1
>r1000.1,1
>r1003.1,1
>r1016.1,3
>r1036.1,0
>r1043.1,1
